EdFiVersionNumber,EdFiNamespace,EdFiCodeValue,EdFiShortDescription,EdFiDescription,EdFiElementName,EdFiEntity,EdFiPath,EdFiDescription,CEDSElementName,CEDSGlobalId,CEDSOptionCode,CEDSOptionDescription,CEDSOptionDefinition,CEDSDataType,OptionSetMatchConfidence,ElementMatchConfidence,Notes
DS5.2,uri://ed-fi.org/TribalAffiliationDescriptor,United Keetoowah,DEPRECATED: United Keetoowah,DEPRECATED: United Keetoowah Band of Cherokee Indians in Oklahoma,TribalAffiliationDescriptor,StudentEducationOrganizationAssociation,TribalAffiliation,An American Indian tribe with which the student is affiliated as last reported to the education organization.,Tribal Affiliation,001657,UnitedKeetoowahBandofCherokeeIndiansinOklahoma,United Keetoowah Band of Cherokee Indians in Oklahoma,United Keetoowah Band of Cherokee Indians in Oklahoma is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.,Option Set,Yes,Yes,
DS5.2,uri://ed-fi.org/TribalAffiliationDescriptor,United Keetoowah Band,United Keetoowah Band,United Keetoowah Band of Cherokee Indians in Oklahoma,TribalAffiliationDescriptor,StudentEducationOrganizationAssociation,TribalAffiliation,An American Indian tribe with which the student is affiliated as last reported to the education organization.,Tribal Affiliation,001657,UnitedKeetoowahBandofCherokeeIndiansinOklahoma,United Keetoowah Band of Cherokee Indians in Oklahoma,United Keetoowah Band of Cherokee Indians in Oklahoma is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.,Option Set,Yes,Yes,
DS5.2,uri://ed-fi.org/TribalAffiliationDescriptor,Upper Mattaponi Tribe,Upper Mattaponi Tribe,Upper Mattaponi Tribe,TribalAffiliationDescriptor,StudentEducationOrganizationAssociation,TribalAffiliation,An American Indian tribe with which the student is affiliated as last reported to the education organization.,Tribal Affiliation,001657,UpperMattaponiTribe,Upper Mattaponi Tribe,Upper Mattaponi Tribe is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.,Option Set,Yes,Yes,
DS5.2,uri://ed-fi.org/TribalAffiliationDescriptor,Upper Sioux,Upper Sioux,"Upper Sioux Community, Minnesota",TribalAffiliationDescriptor,StudentEducationOrganizationAssociation,TribalAffiliation,An American Indian tribe with which the student is affiliated as last reported to the education organization.,Tribal Affiliation,001657,UpperSiouxCommunityMinnesota,"Upper Sioux Community, Minnesota","Upper Sioux Community, Minnesota is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.",Option Set,Yes,Yes,
DS5.2,uri://ed-fi.org/TribalAffiliationDescriptor,Upper Skagit,Upper Skagit,Upper Skagit Indian Tribe,TribalAffiliationDescriptor,StudentEducationOrganizationAssociation,TribalAffiliation,An American Indian tribe with which the student is affiliated as last reported to the education organization.,Tribal Affiliation,001657,UpperSkagitIndianTribe,Upper Skagit Indian Tribe,Upper Skagit Indian Tribe is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.,Option Set,Yes,Yes,
DS5.2,uri://ed-fi.org/TribalAffiliationDescriptor,Ute,Ute,"Ute Indian Tribe of the Uintah & Ouray Reservation, Utah",TribalAffiliationDescriptor,StudentEducationOrganizationAssociation,TribalAffiliation,An American Indian tribe with which the student is affiliated as last reported to the education organization.,Tribal Affiliation,001657,UteIndianTribeoftheUintahOurayReservationUtah,"Ute Indian Tribe of the Uintah & Ouray Reservation, Utah","Ute Indian Tribe of the Uintah & Ouray Reservation, Utah is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.",Option Set,Yes,Yes,
DS5.2,uri://ed-fi.org/TribalAffiliationDescriptor,Ute Mountain,DEPRECATED: Ute Mountain,DEPRECATED: Ute Mountain Ute Tribe,TribalAffiliationDescriptor,StudentEducationOrganizationAssociation,TribalAffiliation,An American Indian tribe with which the student is affiliated as last reported to the education organization.,Tribal Affiliation,001657,UteMountainUteTribe,Ute Mountain Ute Tribe,"Ute Mountain Ute Tribe (previously listed as Ute Mountain Tribe of the Ute Mountain Reservation, Colorado, New Mexico & Utah) is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.",Option Set,Yes,Yes,
DS5.2,uri://ed-fi.org/TribalAffiliationDescriptor,Ute Mountain Ute,Ute Mountain Ute,Ute Mountain Ute Tribe,TribalAffiliationDescriptor,StudentEducationOrganizationAssociation,TribalAffiliation,An American Indian tribe with which the student is affiliated as last reported to the education organization.,Tribal Affiliation,001657,UteMountainUteTribe,Ute Mountain Ute Tribe,"Ute Mountain Ute Tribe (previously listed as Ute Mountain Tribe of the Ute Mountain Reservation, Colorado, New Mexico & Utah) is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.",Option Set,Yes,Yes,
DS5.2,uri://ed-fi.org/TribalAffiliationDescriptor,Venetie,Venetie,Village of Venetie,TribalAffiliationDescriptor,StudentEducationOrganizationAssociation,TribalAffiliation,An American Indian tribe with which the student is affiliated as last reported to the education organization.,Tribal Affiliation,001657,VillageofVenetie,Village of Venetie,Village of Venetie (See Native Village of Venetie Tribal Government) is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.,Option Set,Yes,Yes,
DS5.2,uri://ed-fi.org/TribalAffiliationDescriptor,Venetie IRA,Venetie IRA,Native Village of Venetie Tribal Government (Arctic Village and Village of Venetie),TribalAffiliationDescriptor,StudentEducationOrganizationAssociation,TribalAffiliation,An American Indian tribe with which the student is affiliated as last reported to the education organization.,,,,,,Option Set,,Yes,
DS5.2,uri://ed-fi.org/TribalAffiliationDescriptor,Viejas,Viejas,"Capitan Grande Band of Diegueno Mission Indians of California: Viejas (Baron Long) Group of Capitan Grande Band of Mission Indians of the Viejas Reservation, California",TribalAffiliationDescriptor,StudentEducationOrganizationAssociation,TribalAffiliation,An American Indian tribe with which the student is affiliated as last reported to the education organization.,Tribal Affiliation,001657,Viejas,Viejas,,Option Set,Yes,Yes,
DS5.2,uri://ed-fi.org/TribalAffiliationDescriptor,Wainwright,Wainwright,Village of Wainwright,TribalAffiliationDescriptor,StudentEducationOrganizationAssociation,TribalAffiliation,An American Indian tribe with which the student is affiliated as last reported to the education organization.,Tribal Affiliation,001657,VillageofWainwright,Village of Wainwright,Village of Wainwright is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.,Option Set,Yes,Yes,
DS5.2,uri://ed-fi.org/TribalAffiliationDescriptor,Wales,Wales,Native Village of Wales,TribalAffiliationDescriptor,StudentEducationOrganizationAssociation,TribalAffiliation,An American Indian tribe with which the student is affiliated as last reported to the education organization.,Tribal Affiliation,001657,NativeVillageofWales,Native Village of Wales,Native Village of Wales is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.,Option Set,Yes,Yes,
DS5.2,uri://ed-fi.org/TribalAffiliationDescriptor,Walker River,Walker River,"Walker River Paiute Tribe of the Walker River Reservation, Nevada",TribalAffiliationDescriptor,StudentEducationOrganizationAssociation,TribalAffiliation,An American Indian tribe with which the student is affiliated as last reported to the education organization.,Tribal Affiliation,001657,WalkerRiverPaiuteTribeoftheWalkerRiverReservation,"Walker River Paiute Tribe of the Walker River Reservation, Nevada","Walker River Paiute Tribe of the Walker River Reservation, Nevada is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.",Option Set,Yes,Yes,
DS5.2,uri://ed-fi.org/TribalAffiliationDescriptor,Wampanoag,Wampanoag,Wampanoag Tribe of Gay Head (Aquinnah),TribalAffiliationDescriptor,StudentEducationOrganizationAssociation,TribalAffiliation,An American Indian tribe with which the student is affiliated as last reported to the education organization.,Tribal Affiliation,001657,WampanoagTribeofGayHead,Wampanoag Tribe of Gay Head,Wampanoag Tribe of Gay Head (Aquinnah) is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.,Option Set,Yes,Yes,
DS5.2,uri://ed-fi.org/TribalAffiliationDescriptor,Warms Springs Tribe,Warms Springs Tribe,Confederated Tribes of the Warm Springs Reservation of Oregon,TribalAffiliationDescriptor,StudentEducationOrganizationAssociation,TribalAffiliation,An American Indian tribe with which the student is affiliated as last reported to the education organization.,Tribal Affiliation,001657,ConfederatedTribesoftheWarmSpringsReservation,Confederated Tribes of the Warm Springs Reservation of Oregon,Confederated Tribes of the Warm Springs Reservation of Oregon is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.,Option Set,Yes,Yes,
DS5.2,uri://ed-fi.org/TribalAffiliationDescriptor,Washoe,Washoe,"Washoe Tribe of Nevada & California (Carson Colony, Dresslerville Colony, Woodfords Community, Stewart Community, & Washoe Ranches)",TribalAffiliationDescriptor,StudentEducationOrganizationAssociation,TribalAffiliation,An American Indian tribe with which the student is affiliated as last reported to the education organization.,Tribal Affiliation,001657,WashoeTribeofNevadaCalifornia,Washoe Tribe of Nevada & California,"Washoe Tribe of Nevada & California (Carson Colony, Dresslerville Colony, Woodfords Community, Stewart Community & Washoe Ranches) is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.",Option Set,Yes,Yes,
DS5.2,uri://ed-fi.org/TribalAffiliationDescriptor,White Earth,White Earth,Minnesota Chippewa Tribe - White Earth Band,TribalAffiliationDescriptor,StudentEducationOrganizationAssociation,TribalAffiliation,An American Indian tribe with which the student is affiliated as last reported to the education organization.,,,,,,Option Set,,Yes,
DS5.2,uri://ed-fi.org/TribalAffiliationDescriptor,White Mountain,White Mountain,"White Mountain Apache Tribe of the Fort Apache Reservation, Arizona",TribalAffiliationDescriptor,StudentEducationOrganizationAssociation,TribalAffiliation,An American Indian tribe with which the student is affiliated as last reported to the education organization.,Tribal Affiliation,001657,WhiteMountainApacheTribeoftheFortApacheReservation,"White Mountain Apache Tribe of the Fort Apache Reservation, Arizona","White Mountain Apache Tribe of the Fort Apache Reservation, Arizona is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.",Option Set,Yes,Yes,
